id,user_id,message,is_read,created_at
242,436,De reis naar USA is geannuleerd.,false,2025-12-03 20:21:46.975166
243,482,De reis naar USA is geannuleerd.,false,2025-12-03 20:21:46.975203
244,10,De reis naar USA is geannuleerd.,false,2025-12-03 20:21:46.975239
245,17,De reis naar USA is geannuleerd.,false,2025-12-03 20:21:46.975283
246,392,De reis naar USA is geannuleerd.,false,2025-12-03 20:21:46.975321
247,340,De reis naar USA is geannuleerd.,false,2025-12-03 20:21:46.975362
248,112,De reis naar USA is geannuleerd.,false,2025-12-03 20:21:46.975399
249,137,De reis naar USA is geannuleerd.,false,2025-12-03 20:21:46.975434
250,498,De reis naar USA is geannuleerd.,false,2025-12-03 20:21:46.975515
251,7,De reis naar USA is geannuleerd.,false,2025-12-03 20:21:46.975638
252,170,De reis naar USA is geannuleerd.,false,2025-12-03 20:21:46.975676
253,4,De reis naar USA is geannuleerd.,true,2025-12-03 20:21:46.975703
254,9,Je zit in Groep #2!,false,2025-12-04 16:46:43.567369
255,527,Je zit in Groep #2!,false,2025-12-04 16:46:43.567502
